NODE1	INTERACTION_TYPE	NODE2
MAPK7	controls-phosphorylation-of	EHF
MAPK7	controls-state-change-of	EHF
MAPK7	controls-phosphorylation-of	ELF1
MAPK7	controls-state-change-of	ELF1
MAPK7	controls-phosphorylation-of	ELF2
MAPK7	controls-state-change-of	ELF2
MAPK7	controls-phosphorylation-of	ELF3
MAPK7	controls-state-change-of	ELF3
MAPK7	controls-phosphorylation-of	ELF4
MAPK7	controls-state-change-of	ELF4
MAPK7	controls-phosphorylation-of	ELF5
MAPK7	controls-state-change-of	ELF5
MAPK7	controls-phosphorylation-of	ELK1
MAPK7	controls-state-change-of	ELK1
MAPK7	controls-phosphorylation-of	ELK4
MAPK7	controls-state-change-of	ELK4
MAPK7	controls-phosphorylation-of	ERF
MAPK7	controls-state-change-of	ERF
MAPK7	controls-phosphorylation-of	ERG
MAPK7	controls-state-change-of	ERG
MAPK7	controls-phosphorylation-of	ETS1
MAPK7	controls-state-change-of	ETS1
MAPK7	controls-phosphorylation-of	ETV3
MAPK7	controls-state-change-of	ETV3
MAPK7	controls-phosphorylation-of	FEV
MAPK7	controls-state-change-of	FEV
MAPK7	controls-phosphorylation-of	FLI1
MAPK7	controls-state-change-of	FLI1
MAPK7	controls-phosphorylation-of	GABPA
MAPK7	controls-state-change-of	GABPA
MAPK7	controls-phosphorylation-of	JUN
MAPK7	controls-state-change-of	JUN
MAPK7	controls-phosphorylation-of	MAPKAPK2
MAPK7	controls-state-change-of	MAPKAPK2
MAPK7	controls-phosphorylation-of	MKNK1
MAPK7	controls-state-change-of	MKNK1
MAPK7	controls-phosphorylation-of	MKNK2
MAPK7	controls-state-change-of	MKNK2
MAPK7	controls-phosphorylation-of	MYCBP
MAPK7	controls-state-change-of	MYCBP
MAPK7	controls-phosphorylation-of	MYC
MAPK7	controls-state-change-of	MYC
MAPK7	controls-phosphorylation-of	RPS6KA1
MAPK7	controls-state-change-of	RPS6KA1
MAPK7	controls-phosphorylation-of	RPS6KA2
MAPK7	controls-state-change-of	RPS6KA2
MAPK7	controls-phosphorylation-of	RPS6KA3
MAPK7	controls-state-change-of	RPS6KA3
MAPK7	controls-phosphorylation-of	RPS6KA4
MAPK7	controls-state-change-of	RPS6KA4
MAPK7	controls-phosphorylation-of	RPS6KA5
MAPK7	controls-state-change-of	RPS6KA5
MAPK7	controls-phosphorylation-of	RPS6KA6
MAPK7	controls-state-change-of	RPS6KA6
MAPK7	controls-phosphorylation-of	RPS6KB1
MAPK7	controls-state-change-of	RPS6KB1
MAPK7	controls-phosphorylation-of	RPS6KB2
MAPK7	controls-state-change-of	RPS6KB2
MAPK7	controls-phosphorylation-of	RPS6KC1
MAPK7	controls-state-change-of	RPS6KC1
MAPK7	controls-phosphorylation-of	SPDEF
MAPK7	controls-state-change-of	SPDEF
MAPK7	controls-state-change-of	STAT1
MAPK7	controls-state-change-of	STAT2
MAPK7	controls-state-change-of	STAT3
MAPK7	controls-state-change-of	STAT4
MAPK7	controls-state-change-of	STAT5A
MAPK7	controls-state-change-of	STAT5B
MAPK7	controls-state-change-of	STAT6
MAPK8	controls-phosphorylation-of	EHF
MAPK8	controls-state-change-of	EHF
MAPK8	controls-phosphorylation-of	ELF1
MAPK8	controls-state-change-of	ELF1
MAPK8	controls-phosphorylation-of	ELF2
MAPK8	controls-state-change-of	ELF2
MAPK8	controls-phosphorylation-of	ELF3
MAPK8	controls-state-change-of	ELF3
MAPK8	controls-phosphorylation-of	ELF4
MAPK8	controls-state-change-of	ELF4
MAPK8	controls-phosphorylation-of	ELF5
MAPK8	controls-state-change-of	ELF5
MAPK8	controls-phosphorylation-of	ELK1
MAPK8	controls-state-change-of	ELK1
MAPK8	controls-phosphorylation-of	ELK4
MAPK8	controls-state-change-of	ELK4
MAPK8	controls-phosphorylation-of	ERF
MAPK8	controls-state-change-of	ERF
MAPK8	controls-phosphorylation-of	ERG
MAPK8	controls-state-change-of	ERG
MAPK8	controls-phosphorylation-of	ETS1
MAPK8	controls-state-change-of	ETS1
MAPK8	controls-phosphorylation-of	ETV3
MAPK8	controls-state-change-of	ETV3
MAPK8	controls-phosphorylation-of	FEV
MAPK8	controls-state-change-of	FEV
MAPK8	controls-phosphorylation-of	FLI1
MAPK8	controls-state-change-of	FLI1
MAPK8	controls-phosphorylation-of	GABPA
MAPK8	controls-state-change-of	GABPA
MAPK8	controls-phosphorylation-of	JUN
MAPK8	controls-state-change-of	JUN
MAPK8	controls-phosphorylation-of	MAPKAPK2
MAPK8	controls-state-change-of	MAPKAPK2
MAPK8	controls-phosphorylation-of	MKNK1
MAPK8	controls-state-change-of	MKNK1
MAPK8	controls-phosphorylation-of	MKNK2
MAPK8	controls-state-change-of	MKNK2
MAPK8	controls-phosphorylation-of	MYCBP
MAPK8	controls-state-change-of	MYCBP
MAPK8	controls-phosphorylation-of	MYC
MAPK8	controls-state-change-of	MYC
MAPK8	controls-phosphorylation-of	RPS6KA1
MAPK8	controls-state-change-of	RPS6KA1
MAPK8	controls-phosphorylation-of	RPS6KA2
MAPK8	controls-state-change-of	RPS6KA2
MAPK8	controls-phosphorylation-of	RPS6KA3
MAPK8	controls-state-change-of	RPS6KA3
MAPK8	controls-phosphorylation-of	RPS6KA4
MAPK8	controls-state-change-of	RPS6KA4
MAPK8	controls-phosphorylation-of	RPS6KA5
MAPK8	controls-state-change-of	RPS6KA5
MAPK8	controls-phosphorylation-of	RPS6KA6
MAPK8	controls-state-change-of	RPS6KA6
MAPK8	controls-phosphorylation-of	RPS6KB1
MAPK8	controls-state-change-of	RPS6KB1
MAPK8	controls-phosphorylation-of	RPS6KB2
MAPK8	controls-state-change-of	RPS6KB2
MAPK8	controls-phosphorylation-of	RPS6KC1
MAPK8	controls-state-change-of	RPS6KC1
MAPK8	controls-phosphorylation-of	SPDEF
MAPK8	controls-state-change-of	SPDEF
MAPK8	controls-state-change-of	STAT1
MAPK8	controls-state-change-of	STAT2
MAPK8	controls-state-change-of	STAT3
MAPK8	controls-state-change-of	STAT4
MAPK8	controls-state-change-of	STAT5A
MAPK8	controls-state-change-of	STAT5B
MAPK8	controls-state-change-of	STAT6
MAPKAPK2	controls-phosphorylation-of	SRF
MAPKAPK2	controls-state-change-of	SRF
NCK1	controls-state-change-of	HRAS
NCK1	controls-state-change-of	NRAS
NCK1	controls-state-change-of	RAB11B
NCK1	controls-state-change-of	RERG
NCK2	controls-state-change-of	HRAS
NCK2	controls-state-change-of	NRAS
NCK2	controls-state-change-of	RAB11B
NCK2	controls-state-change-of	RERG
NRAS	controls-state-change-of	ARAF
NRAS	controls-state-change-of	BRAF
NRAS	controls-state-change-of	RAF1
PDGFA	controls-state-change-of	GAB1
PDGFA	controls-state-change-of	GAB2
PDGFA	controls-state-change-of	GRAP2
PDGFA	controls-state-change-of	GRAP
PDGFA	controls-state-change-of	GRB2
PDGFA	controls-phosphorylation-of	JAK1
PDGFA	controls-state-change-of	JAK1
PDGFA	controls-phosphorylation-of	JAK2
PDGFA	controls-state-change-of	JAK2
PDGFA	controls-phosphorylation-of	JAK3
PDGFA	controls-state-change-of	JAK3
PDGFA	controls-phosphorylation-of	NCK1
PDGFA	controls-state-change-of	NCK1
PDGFA	controls-phosphorylation-of	NCK2
PDGFA	controls-state-change-of	NCK2
PDGFA	in-complex-with	PDGFRA
PDGFA	in-complex-with	PDGFRB
PDGFA	in-complex-with	PDGFRL
PDGFA	controls-state-change-of	PIK3C3
PDGFA	controls-state-change-of	PIK3CA
PDGFA	controls-state-change-of	PIK3CB
PDGFA	controls-state-change-of	PIK3CD
PDGFA	controls-state-change-of	PIK3CG
PDGFA	controls-state-change-of	PIK3R1
PDGFA	controls-state-change-of	PIK3R2
PDGFA	controls-state-change-of	PIK3R3
PDGFA	controls-state-change-of	PIK3R5
PDGFA	controls-phosphorylation-of	PLCG1
PDGFA	controls-state-change-of	PLCG1
PDGFA	controls-phosphorylation-of	PLCG2
PDGFA	controls-state-change-of	PLCG2
PDGFA	controls-phosphorylation-of	RASA1
PDGFA	controls-state-change-of	RASA1
PDGFA	controls-phosphorylation-of	RASA2
PDGFA	controls-state-change-of	RASA2
PDGFA	controls-phosphorylation-of	RASA4B
PDGFA	controls-state-change-of	RASA4B
PDGFA	controls-phosphorylation-of	RASA4
PDGFA	controls-state-change-of	RASA4
PDGFA	controls-state-change-of	SHC1
PDGFA	controls-state-change-of	SHC2
PDGFA	controls-state-change-of	SHC3
PDGFA	controls-state-change-of	SOS1
PDGFA	controls-state-change-of	SOS2
PDGFA	controls-phosphorylation-of	VAV1
PDGFA	controls-state-change-of	VAV1
PDGFA	controls-phosphorylation-of	VAV2
PDGFA	controls-state-change-of	VAV2
PDGFA	controls-phosphorylation-of	VAV3
PDGFA	controls-state-change-of	VAV3
PDGFB	controls-state-change-of	GAB1
PDGFB	controls-state-change-of	GAB2
PDGFB	controls-state-change-of	GRAP2
PDGFB	controls-state-change-of	GRAP
PDGFB	controls-state-change-of	GRB2
PDGFB	controls-phosphorylation-of	JAK1
PDGFB	controls-state-change-of	JAK1
PDGFB	controls-phosphorylation-of	JAK2
PDGFB	controls-state-change-of	JAK2
PDGFB	controls-phosphorylation-of	JAK3
PDGFB	controls-state-change-of	JAK3
PDGFB	controls-phosphorylation-of	NCK1
PDGFB	controls-state-change-of	NCK1
PDGFB	controls-phosphorylation-of	NCK2
PDGFB	controls-state-change-of	NCK2
PDGFB	in-complex-with	PDGFRA
PDGFB	in-complex-with	PDGFRB
PDGFB	in-complex-with	PDGFRL
PDGFB	controls-state-change-of	PIK3C3
PDGFB	controls-state-change-of	PIK3CA
PDGFB	controls-state-change-of	PIK3CB
PDGFB	controls-state-change-of	PIK3CD
PDGFB	controls-state-change-of	PIK3CG
PDGFB	controls-state-change-of	PIK3R1
PDGFB	controls-state-change-of	PIK3R2
PDGFB	controls-state-change-of	PIK3R3
PDGFB	controls-state-change-of	PIK3R5
PDGFB	controls-phosphorylation-of	PLCG1
PDGFB	controls-state-change-of	PLCG1
PDGFB	controls-phosphorylation-of	PLCG2
PDGFB	controls-state-change-of	PLCG2
PDGFB	controls-phosphorylation-of	RASA1
PDGFB	controls-state-change-of	RASA1
PDGFB	controls-phosphorylation-of	RASA2
PDGFB	controls-state-change-of	RASA2
PDGFB	controls-phosphorylation-of	RASA4B
PDGFB	controls-state-change-of	RASA4B
PDGFB	controls-phosphorylation-of	RASA4
PDGFB	controls-state-change-of	RASA4
PDGFB	controls-state-change-of	SHC1
PDGFB	controls-state-change-of	SHC2
PDGFB	controls-state-change-of	SHC3
PDGFB	controls-state-change-of	SOS1
PDGFB	controls-state-change-of	SOS2
PDGFB	controls-phosphorylation-of	VAV1
PDGFB	controls-state-change-of	VAV1
PDGFB	controls-phosphorylation-of	VAV2
PDGFB	controls-state-change-of	VAV2
PDGFB	controls-phosphorylation-of	VAV3
PDGFB	controls-state-change-of	VAV3
PDGFRA	controls-state-change-of	GAB1
PDGFRA	controls-state-change-of	GAB2
PDGFRA	controls-state-change-of	GRAP2
PDGFRA	controls-state-change-of	GRAP
PDGFRA	controls-state-change-of	GRB2
PDGFRA	controls-phosphorylation-of	JAK1
PDGFRA	controls-state-change-of	JAK1
PDGFRA	controls-phosphorylation-of	JAK2
PDGFRA	controls-state-change-of	JAK2
PDGFRA	controls-phosphorylation-of	JAK3
PDGFRA	controls-state-change-of	JAK3
PDGFRA	controls-phosphorylation-of	NCK1
PDGFRA	controls-state-change-of	NCK1
PDGFRA	controls-phosphorylation-of	NCK2
PDGFRA	controls-state-change-of	NCK2
PDGFRA	in-complex-with	PDGFRB
PDGFRA	in-complex-with	PDGFRL
PDGFRA	controls-state-change-of	PIK3C3
PDGFRA	controls-state-change-of	PIK3CA
PDGFRA	controls-state-change-of	PIK3CB
PDGFRA	controls-state-change-of	PIK3CD
PDGFRA	controls-state-change-of	PIK3CG
PDGFRA	controls-state-change-of	PIK3R1
PDGFRA	controls-state-change-of	PIK3R2
PDGFRA	controls-state-change-of	PIK3R3
PDGFRA	controls-state-change-of	PIK3R5
PDGFRA	controls-phosphorylation-of	PLCG1
PDGFRA	controls-state-change-of	PLCG1
PDGFRA	controls-phosphorylation-of	PLCG2
PDGFRA	controls-state-change-of	PLCG2
PDGFRA	controls-phosphorylation-of	RASA1
PDGFRA	controls-state-change-of	RASA1
PDGFRA	controls-phosphorylation-of	RASA2
PDGFRA	controls-state-change-of	RASA2
PDGFRA	controls-phosphorylation-of	RASA4B
PDGFRA	controls-state-change-of	RASA4B
PDGFRA	controls-phosphorylation-of	RASA4
PDGFRA	controls-state-change-of	RASA4
PDGFRA	controls-state-change-of	SHC1
PDGFRA	controls-state-change-of	SHC2
PDGFRA	controls-state-change-of	SHC3
PDGFRA	controls-state-change-of	SOS1
PDGFRA	controls-state-change-of	SOS2
PDGFRA	controls-phosphorylation-of	VAV1
PDGFRA	controls-state-change-of	VAV1
PDGFRA	controls-phosphorylation-of	VAV2
PDGFRA	controls-state-change-of	VAV2
PDGFRA	controls-phosphorylation-of	VAV3
PDGFRA	controls-state-change-of	VAV3
PDGFRB	controls-state-change-of	GAB1
PDGFRB	controls-state-change-of	GAB2
PDGFRB	controls-state-change-of	GRAP2
PDGFRB	controls-state-change-of	GRAP
PDGFRB	controls-state-change-of	GRB2
PDGFRB	controls-phosphorylation-of	JAK1
PDGFRB	controls-state-change-of	JAK1
PDGFRB	controls-phosphorylation-of	JAK2
PDGFRB	controls-state-change-of	JAK2
PDGFRB	controls-phosphorylation-of	JAK3
PDGFRB	controls-state-change-of	JAK3
PDGFRB	controls-phosphorylation-of	NCK1
PDGFRB	controls-state-change-of	NCK1
PDGFRB	controls-phosphorylation-of	NCK2
PDGFRB	controls-state-change-of	NCK2
PDGFRB	controls-state-change-of	PIK3C3
PDGFRB	controls-state-change-of	PIK3CA
PDGFRB	controls-state-change-of	PIK3CB
PDGFRB	controls-state-change-of	PIK3CD
PDGFRB	controls-state-change-of	PIK3CG
PDGFRB	controls-state-change-of	PIK3R1
PDGFRB	controls-state-change-of	PIK3R2
PDGFRB	controls-state-change-of	PIK3R3
PDGFRB	controls-state-change-of	PIK3R5
PDGFRB	controls-phosphorylation-of	PLCG1
PDGFRB	controls-state-change-of	PLCG1
PDGFRB	controls-phosphorylation-of	PLCG2
PDGFRB	controls-state-change-of	PLCG2
PDGFRB	controls-phosphorylation-of	RASA1
PDGFRB	controls-state-change-of	RASA1
PDGFRB	controls-phosphorylation-of	RASA2
PDGFRB	controls-state-change-of	RASA2
PDGFRB	controls-phosphorylation-of	RASA4B
PDGFRB	controls-state-change-of	RASA4B
PDGFRB	controls-phosphorylation-of	RASA4
PDGFRB	controls-state-change-of	RASA4
PDGFRB	controls-state-change-of	SHC1
PDGFRB	controls-state-change-of	SHC2
PDGFRB	controls-state-change-of	SHC3
PDGFRB	controls-state-change-of	SOS1
PDGFRB	controls-state-change-of	SOS2
PDGFRB	controls-phosphorylation-of	VAV1
PDGFRB	controls-state-change-of	VAV1
PDGFRB	controls-phosphorylation-of	VAV2
PDGFRB	controls-state-change-of	VAV2
PDGFRB	controls-phosphorylation-of	VAV3
PDGFRB	controls-state-change-of	VAV3
PDGFRL	controls-state-change-of	GAB1
PDGFRL	controls-state-change-of	GAB2
PDGFRL	controls-state-change-of	GRAP2
PDGFRL	controls-state-change-of	GRAP
PDGFRL	controls-state-change-of	GRB2
PDGFRL	controls-phosphorylation-of	JAK1
PDGFRL	controls-state-change-of	JAK1
PDGFRL	controls-phosphorylation-of	JAK2
PDGFRL	controls-state-change-of	JAK2
PDGFRL	controls-phosphorylation-of	JAK3
PDGFRL	controls-state-change-of	JAK3
PDGFRL	controls-phosphorylation-of	NCK1
PDGFRL	controls-state-change-of	NCK1
PDGFRL	controls-phosphorylation-of	NCK2
PDGFRL	controls-state-change-of	NCK2
PDGFRL	controls-state-change-of	PIK3C3
PDGFRL	controls-state-change-of	PIK3CA
PDGFRL	controls-state-change-of	PIK3CB
PDGFRL	controls-state-change-of	PIK3CD
PDGFRL	controls-state-change-of	PIK3CG
PDGFRL	controls-state-change-of	PIK3R1
PDGFRL	controls-state-change-of	PIK3R2
PDGFRL	controls-state-change-of	PIK3R3
PDGFRL	controls-state-change-of	PIK3R5
PDGFRL	controls-phosphorylation-of	PLCG1
PDGFRL	controls-state-change-of	PLCG1
PDGFRL	controls-phosphorylation-of	PLCG2
PDGFRL	controls-state-change-of	PLCG2
PDGFRL	controls-phosphorylation-of	RASA1
PDGFRL	controls-state-change-of	RASA1
PDGFRL	controls-phosphorylation-of	RASA2
PDGFRL	controls-state-change-of	RASA2
PDGFRL	controls-phosphorylation-of	RASA4B
PDGFRL	controls-state-change-of	RASA4B
PDGFRL	controls-phosphorylation-of	RASA4
PDGFRL	controls-state-change-of	RASA4
PDGFRL	controls-state-change-of	SHC1
PDGFRL	controls-state-change-of	SHC2
PDGFRL	controls-state-change-of	SHC3
PDGFRL	controls-state-change-of	SOS1
PDGFRL	controls-state-change-of	SOS2
PDGFRL	controls-phosphorylation-of	VAV1
PDGFRL	controls-state-change-of	VAV1
PDGFRL	controls-phosphorylation-of	VAV2
PDGFRL	controls-state-change-of	VAV2
PDGFRL	controls-phosphorylation-of	VAV3
PDGFRL	controls-state-change-of	VAV3
PDPK1	controls-phosphorylation-of	AKT2
PDPK1	controls-state-change-of	AKT2
PIK3C3	controls-state-change-of	PDPK1
PIK3CA	controls-state-change-of	PDPK1
PIK3CB	controls-state-change-of	PDPK1
PIK3CD	controls-state-change-of	PDPK1
PIK3CG	controls-state-change-of	PDPK1
PIK3R1	controls-state-change-of	PDPK1
PIK3R2	controls-state-change-of	PDPK1
PIK3R3	controls-state-change-of	PDPK1
PIK3R5	controls-state-change-of	PDPK1
PLCG1	controls-state-change-of	ITPR1
PLCG1	controls-state-change-of	ITPR2
PLCG1	controls-state-change-of	ITPR3
PLCG1	controls-state-change-of	PKN2
PLCG1	controls-state-change-of	PRKCA
PLCG2	controls-state-change-of	ITPR1
PLCG2	controls-state-change-of	ITPR2
PLCG2	controls-state-change-of	ITPR3
PLCG2	controls-state-change-of	PKN2
PLCG2	controls-state-change-of	PRKCA
RAB11B	controls-state-change-of	ARAF
RAB11B	controls-state-change-of	BRAF
RAB11B	controls-state-change-of	RAF1
RAF1	controls-phosphorylation-of	MAP2K1
RAF1	controls-state-change-of	MAP2K1
RAF1	controls-phosphorylation-of	MAP2K2
RAF1	controls-state-change-of	MAP2K2
RASA1	controls-state-change-of	HRAS
RASA1	controls-state-change-of	NRAS
RASA1	controls-state-change-of	RAB11B
RASA1	controls-state-change-of	RERG
RASA2	controls-state-change-of	HRAS
RASA2	controls-state-change-of	NRAS
RASA2	controls-state-change-of	RAB11B
RASA2	controls-state-change-of	RERG
RASA4B	controls-state-change-of	HRAS
RASA4B	controls-state-change-of	NRAS
RASA4B	controls-state-change-of	RAB11B
RASA4B	controls-state-change-of	RERG
RASA4	controls-state-change-of	HRAS
RASA4	controls-state-change-of	NRAS
RASA4	controls-state-change-of	RAB11B
RASA4	controls-state-change-of	RERG
RERG	controls-state-change-of	ARAF
RERG	controls-state-change-of	BRAF
RERG	controls-state-change-of	RAF1
RPS6KA1	controls-phosphorylation-of	FOS
RPS6KA1	controls-state-change-of	FOS
RPS6KA1	controls-phosphorylation-of	SRF
RPS6KA1	controls-state-change-of	SRF
RPS6KA1	controls-phosphorylation-of	USF2
RPS6KA1	controls-state-change-of	USF2
RPS6KA2	controls-phosphorylation-of	FOS
RPS6KA2	controls-state-change-of	FOS
RPS6KA2	controls-phosphorylation-of	SRF
RPS6KA2	controls-state-change-of	SRF
RPS6KA2	controls-phosphorylation-of	USF2
RPS6KA2	controls-state-change-of	USF2
RPS6KA3	controls-phosphorylation-of	FOS
RPS6KA3	controls-state-change-of	FOS
RPS6KA3	controls-phosphorylation-of	SRF
RPS6KA3	controls-state-change-of	SRF
RPS6KA3	controls-phosphorylation-of	USF2
RPS6KA3	controls-state-change-of	USF2
RPS6KA4	controls-phosphorylation-of	FOS
RPS6KA4	controls-state-change-of	FOS
RPS6KA4	controls-phosphorylation-of	SRF
RPS6KA4	controls-state-change-of	SRF
RPS6KA4	controls-phosphorylation-of	USF2
RPS6KA4	controls-state-change-of	USF2
RPS6KA5	controls-phosphorylation-of	FOS
RPS6KA5	controls-state-change-of	FOS
RPS6KA5	controls-phosphorylation-of	SRF
RPS6KA5	controls-state-change-of	SRF
RPS6KA5	controls-phosphorylation-of	USF2
RPS6KA5	controls-state-change-of	USF2
RPS6KA6	controls-phosphorylation-of	FOS
RPS6KA6	controls-state-change-of	FOS
RPS6KA6	controls-phosphorylation-of	SRF
RPS6KA6	controls-state-change-of	SRF
RPS6KA6	controls-phosphorylation-of	USF2
RPS6KA6	controls-state-change-of	USF2
RPS6KB1	controls-phosphorylation-of	FOS
RPS6KB1	controls-state-change-of	FOS
RPS6KB1	controls-phosphorylation-of	SRF
RPS6KB1	controls-state-change-of	SRF
RPS6KB1	controls-phosphorylation-of	USF2
RPS6KB1	controls-state-change-of	USF2
RPS6KB2	controls-phosphorylation-of	FOS
RPS6KB2	controls-state-change-of	FOS
RPS6KB2	controls-phosphorylation-of	SRF
RPS6KB2	controls-state-change-of	SRF
RPS6KB2	controls-phosphorylation-of	USF2
RPS6KB2	controls-state-change-of	USF2
RPS6KC1	controls-phosphorylation-of	FOS
RPS6KC1	controls-state-change-of	FOS
RPS6KC1	controls-phosphorylation-of	SRF
RPS6KC1	controls-state-change-of	SRF
RPS6KC1	controls-phosphorylation-of	USF2
RPS6KC1	controls-state-change-of	USF2
SHC1	controls-state-change-of	HRAS
SHC1	controls-state-change-of	NRAS
SHC1	controls-state-change-of	RAB11B
SHC1	controls-state-change-of	RERG
SHC1	in-complex-with	SOS1
SHC1	in-complex-with	SOS2
SHC2	controls-state-change-of	HRAS
SHC2	controls-state-change-of	NRAS
SHC2	controls-state-change-of	RAB11B
SHC2	controls-state-change-of	RERG
SHC2	in-complex-with	SOS1
SHC2	in-complex-with	SOS2
SHC3	controls-state-change-of	HRAS
SHC3	controls-state-change-of	NRAS
SHC3	controls-state-change-of	RAB11B
SHC3	controls-state-change-of	RERG
SHC3	in-complex-with	SOS1
SHC3	in-complex-with	SOS2
SOS1	controls-state-change-of	HRAS
SOS1	controls-state-change-of	NRAS
SOS1	controls-state-change-of	RAB11B
SOS1	controls-state-change-of	RERG
SOS2	controls-state-change-of	HRAS
SOS2	controls-state-change-of	NRAS
SOS2	controls-state-change-of	RAB11B
SOS2	controls-state-change-of	RERG
VAV1	controls-state-change-of	ARHGAP10
VAV1	controls-state-change-of	ARHGAP12
VAV1	controls-state-change-of	ARHGAP15
VAV1	controls-state-change-of	ARHGAP1
VAV1	controls-state-change-of	ARHGAP26
VAV1	controls-state-change-of	ARHGAP42
VAV1	controls-state-change-of	ARHGAP4
VAV1	controls-state-change-of	ARHGAP5
VAV1	controls-state-change-of	ARHGAP6
VAV1	controls-state-change-of	ARHGAP8
VAV1	controls-state-change-of	ARHGAP9
VAV1	controls-state-change-of	OPHN1
VAV1	controls-state-change-of	SRGAP1
VAV1	controls-state-change-of	SRGAP3
VAV2	controls-state-change-of	ARHGAP10
VAV2	controls-state-change-of	ARHGAP12
VAV2	controls-state-change-of	ARHGAP15
VAV2	controls-state-change-of	ARHGAP1
VAV2	controls-state-change-of	ARHGAP26
VAV2	controls-state-change-of	ARHGAP42
VAV2	controls-state-change-of	ARHGAP4
VAV2	controls-state-change-of	ARHGAP5
VAV2	controls-state-change-of	ARHGAP6
VAV2	controls-state-change-of	ARHGAP8
VAV2	controls-state-change-of	ARHGAP9
VAV2	controls-state-change-of	OPHN1
VAV2	controls-state-change-of	SRGAP1
VAV2	controls-state-change-of	SRGAP3
VAV3	controls-state-change-of	ARHGAP10
VAV3	controls-state-change-of	ARHGAP12
VAV3	controls-state-change-of	ARHGAP15
VAV3	controls-state-change-of	ARHGAP1
VAV3	controls-state-change-of	ARHGAP26
VAV3	controls-state-change-of	ARHGAP42
VAV3	controls-state-change-of	ARHGAP4
VAV3	controls-state-change-of	ARHGAP5
VAV3	controls-state-change-of	ARHGAP6
VAV3	controls-state-change-of	ARHGAP8
VAV3	controls-state-change-of	ARHGAP9
VAV3	controls-state-change-of	OPHN1
VAV3	controls-state-change-of	SRGAP1
VAV3	controls-state-change-of	SRGAP3
