PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
MAP2K2	controls-state-change-of	MAPK3	PANTHER		B cell activation	panther:_CATALYSIS___MEK_r48m1_r48;panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r48
MAP2K2	in-complex-with	NRAS	PANTHER		B cell activation	panther:_Complex__Ras_Raf__MEK_GTP__s272_a315_
MAP2K2	in-complex-with	RAF1	PANTHER		B cell activation	panther:_Complex__Ras_Raf__MEK_GTP__s272_a315_
MAP3K2	controls-phosphorylation-of	MAPK10	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K2	controls-state-change-of	MAPK10	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K2	controls-phosphorylation-of	MAPK8	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K2	controls-state-change-of	MAPK8	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K2	controls-phosphorylation-of	MAPK9	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K2	controls-state-change-of	MAPK9	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K3	controls-phosphorylation-of	MAPK10	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K3	controls-state-change-of	MAPK10	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K3	controls-phosphorylation-of	MAPK8	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K3	controls-state-change-of	MAPK8	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K3	controls-phosphorylation-of	MAPK9	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAP3K3	controls-state-change-of	MAPK9	PANTHER		B cell activation	panther:_CATALYSIS___MEKK_r59m1_r59;panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r59
MAPK10	controls-phosphorylation-of	JUN	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r51;panther:_CATALYSIS___Jnk_r51m1_r51
MAPK10	controls-state-change-of	JUN	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r51;panther:_CATALYSIS___Jnk_r51m1_r51
MAPK11	controls-state-change-of	FOS	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK11	controls-state-change-of	JUN	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK12	controls-state-change-of	FOS	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK12	controls-state-change-of	JUN	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK13	controls-state-change-of	FOS	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK13	controls-state-change-of	JUN	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK14	controls-state-change-of	FOS	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK14	controls-state-change-of	JUN	PANTHER		B cell activation	panther:_CATALYSIS___p38_r50m3_r50;panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50
MAPK1	controls-state-change-of	FOS	PANTHER		B cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50;panther:_CATALYSIS___ERK_r50m1_r50
MAPK1	controls-state-change-of	JUN	PANTHER		B cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50;panther:_CATALYSIS___ERK_r50m1_r50
MAPK3	controls-state-change-of	FOS	PANTHER		B cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50;panther:_CATALYSIS___ERK_r50m1_r50
MAPK3	controls-state-change-of	JUN	PANTHER		B cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__fos-_jun-RIGHT__Complex__fos_jun_-_r50;panther:_CATALYSIS___ERK_r50m1_r50
MAPK8	controls-phosphorylation-of	JUN	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r51;panther:_CATALYSIS___Jnk_r51m1_r51
MAPK8	controls-state-change-of	JUN	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r51;panther:_CATALYSIS___Jnk_r51m1_r51
MAPK9	controls-phosphorylation-of	JUN	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r51;panther:_CATALYSIS___Jnk_r51m1_r51
MAPK9	controls-state-change-of	JUN	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r51;panther:_CATALYSIS___Jnk_r51m1_r51
NRAS	in-complex-with	RAF1	PANTHER		B cell activation	panther:_Complex__Ras_GTP__Raf__s310_a230_;panther:_Complex__Ras_Raf__MEK_GTP__s272_a315_
PLCG2	controls-state-change-of	HRAS	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r42m1_r42;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r42
PLCG2	controls-state-change-of	ITPR1	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PLCG2	controls-state-change-of	ITPR2	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PLCG2	controls-state-change-of	ITPR3	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PLCG2	controls-state-change-of	NRAS	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r42m1_r42;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r42
PLCG2	controls-state-change-of	PRKCB	PANTHER		B cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__DAG-_PKC-RIGHT__Complex__PKC_DAG_-_r52;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:_DAG_s110_a135_;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PLCG2	controls-state-change-of	PRKCD	PANTHER		B cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__DAG-_PKC-RIGHT__Complex__PKC_DAG_-_r52;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:_DAG_s110_a135_;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PLCG2	in-complex-with	SOS1	PANTHER		B cell activation	panther:_Complex__BLNK_Btk__PLC_gamma2_Grb2__SOS__s76_a120_;panther:_Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__s317_a145_
PLCG2	in-complex-with	SOS2	PANTHER		B cell activation	panther:_Complex__BLNK_Btk__PLC_gamma2_Grb2__SOS__s76_a120_;panther:_Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__s317_a145_
PLCG2	controls-production-of	chebi:16595	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PLCG2	controls-production-of	chebi:18035	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
PRKCB	controls-phosphorylation-of	CHUK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCB	controls-state-change-of	CHUK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCB	controls-phosphorylation-of	IKBKB	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCB	controls-state-change-of	IKBKB	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCD	controls-phosphorylation-of	CHUK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCD	controls-state-change-of	CHUK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCD	controls-phosphorylation-of	IKBKB	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PRKCD	controls-state-change-of	IKBKB	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
PTPRC	controls-phosphorylation-of	LYN	PANTHER		B cell activation	panther:_CATALYSIS___CD45_r4m1_r4_1af55fe294394ec115cac8aa8e9423fc;panther:STATE_TRANSITION_LEFT__Lyn-RIGHT__Pi-_Lyn-_r4
PTPRC	controls-state-change-of	LYN	PANTHER		B cell activation	panther:_CATALYSIS___CD45_r4m1_r4_1af55fe294394ec115cac8aa8e9423fc;panther:STATE_TRANSITION_LEFT__Lyn-RIGHT__Pi-_Lyn-_r4
RAC1	controls-state-change-of	MAP3K2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r84;panther:_CATALYSIS___Complex__Rac_GTP__r84m1_r84
RAC1	controls-state-change-of	MAP3K3	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r84;panther:_CATALYSIS___Complex__Rac_GTP__r84m1_r84
RAC2	controls-state-change-of	MAP3K2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r84;panther:_CATALYSIS___Complex__Rac_GTP__r84m1_r84
RAC2	controls-state-change-of	MAP3K3	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r84;panther:_CATALYSIS___Complex__Rac_GTP__r84m1_r84
SOS1	controls-state-change-of	HRAS	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r42m1_r42;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r42
SOS1	controls-state-change-of	ITPR1	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS1	controls-state-change-of	ITPR2	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS1	controls-state-change-of	ITPR3	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS1	controls-state-change-of	NRAS	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r42m1_r42;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r42
SOS1	controls-production-of	chebi:16595	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS1	controls-production-of	chebi:18035	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS2	controls-state-change-of	HRAS	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r42m1_r42;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r42
SOS2	controls-state-change-of	ITPR1	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS2	controls-state-change-of	ITPR2	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS2	controls-state-change-of	ITPR3	PANTHER		B cell activation	panther:_IP3_s86_a136_;panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS2	controls-state-change-of	NRAS	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r42m1_r42;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r42
SOS2	controls-production-of	chebi:16595	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SOS2	controls-production-of	chebi:18035	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
SYK	controls-phosphorylation-of	BLNK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__mIgM_Ig_alpha__Ig_beta_Blk__Btk_Lyn__Syk__r14m1_r14;panther:STATE_TRANSITION_LEFT__ATP-_BLNK-RIGHT__BLNK-_ADP-_r14
SYK	controls-state-change-of	BLNK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__mIgM_Ig_alpha__Ig_beta_Blk__Btk_Lyn__Syk__r14m1_r14;panther:STATE_TRANSITION_LEFT__ATP-_BLNK-RIGHT__BLNK-_ADP-_r14
VAV1	controls-state-change-of	RAC1	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Complex__Rac_GDP_-_GTP-RIGHT__Complex__Rac_GTP_-_GDP-_r57;panther:_CATALYSIS___Complex__BLNK_vav__r57m1_r57
VAV1	controls-state-change-of	RAC2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Complex__Rac_GDP_-_GTP-RIGHT__Complex__Rac_GTP_-_GDP-_r57;panther:_CATALYSIS___Complex__BLNK_vav__r57m1_r57
VAV2	controls-state-change-of	RAC1	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Complex__Rac_GDP_-_GTP-RIGHT__Complex__Rac_GTP_-_GDP-_r57;panther:_CATALYSIS___Complex__BLNK_vav__r57m1_r57
VAV2	controls-state-change-of	RAC2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Complex__Rac_GDP_-_GTP-RIGHT__Complex__Rac_GTP_-_GDP-_r57;panther:_CATALYSIS___Complex__BLNK_vav__r57m1_r57
VAV3	controls-state-change-of	RAC1	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Complex__Rac_GDP_-_GTP-RIGHT__Complex__Rac_GTP_-_GDP-_r57;panther:_CATALYSIS___Complex__BLNK_vav__r57m1_r57
VAV3	controls-state-change-of	RAC2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Complex__Rac_GDP_-_GTP-RIGHT__Complex__Rac_GTP_-_GDP-_r57;panther:_CATALYSIS___Complex__BLNK_vav__r57m1_r57
chebi:16595	chemical-affects	ITPR1	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80
chebi:16595	chemical-affects	ITPR2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80
chebi:16595	chemical-affects	ITPR3	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r80;panther:_PHYSICAL_STIMULATION___IP3_r80m1_r80
chebi:18035	chemical-affects	CHUK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
chebi:18035	chemical-affects	IKBKB	PANTHER		B cell activation	panther:_CATALYSIS___Complex__PKC_DAG__r68m1_r68;panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68_c730fd2d1eede2ac7ec05bafcf0e156c
chebi:18035	chemical-affects	PRKCB	PANTHER		B cell activation	panther:_Complex__PKC_DAG__s150_a266_
chebi:18035	chemical-affects	PRKCD	PANTHER		B cell activation	panther:_Complex__PKC_DAG__s150_a266_
chebi:18348	consumption-controlled-by	BLNK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	consumption-controlled-by	BTK	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	consumption-controlled-by	GRB2	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	consumption-controlled-by	PLCG2	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	consumption-controlled-by	SOS1	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	consumption-controlled-by	SOS2	PANTHER		B cell activation	panther:_CATALYSIS___Complex__BLNK_PLC_gamma2__Btk_Grb2__SOS__r23m1_r23;panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	used-to-produce	chebi:16595	PANTHER		B cell activation	panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:18348	used-to-produce	chebi:18035	PANTHER		B cell activation	panther:TRUNCATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r23
chebi:29108	chemical-affects	CALM1	PANTHER		B cell activation	panther:_Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___s125_a215_
chebi:29108	chemical-affects	PPP3CA	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Calcineurin-RIGHT__Calcineurin-_r37;panther:_CATALYSIS___Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___r37m1_r37
chebi:29108	chemical-affects	PPP3CB	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__Calcineurin-RIGHT__Calcineurin-_r37;panther:_CATALYSIS___Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___r37m1_r37
chebi:37565	chemical-affects	MAP3K2	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r84;panther:_CATALYSIS___Complex__Rac_GTP__r84m1_r84
chebi:37565	chemical-affects	MAP3K3	PANTHER		B cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r84;panther:_CATALYSIS___Complex__Rac_GTP__r84m1_r84

PARTICIPANT	PARTICIPANT_TYPE	PARTICIPANT_NAME	UNIFICATION_XREF	RELATIONSHIP_XREF
ARAF	ProteinReference	ARAF_HUMAN	uniprot:P10398	hgnc.symbol:ARAF;ncbigene:369
PIK3CD	ProteinReference	PK3CD_HUMAN	uniprot:O00329	hgnc.symbol:PIK3CD;ncbigene:5293
PIK3CB	ProteinReference	PK3CB_HUMAN	uniprot:P42338	hgnc.symbol:PIK3CB;ncbigene:5291
PIK3CG	ProteinReference	PK3CG_HUMAN	uniprot:P48736	hgnc.symbol:PIK3CG;ncbigene:5294
IKBKB	ProteinReference	IKKB_HUMAN	uniprot:O14920	hgnc.symbol:IKBKB;ncbigene:3551
PPP3CA	ProteinReference	PP2BA_HUMAN	uniprot:Q08209	hgnc.symbol:PPP3CA;ncbigene:5530
PPP3CB	ProteinReference	PP2BB_HUMAN	uniprot:P16298	hgnc.symbol:PPP3CB;ncbigene:5532
chebi:18035	SmallMoleculeReference	diglyceride	chebi:CHEBI:18035	
BLNK	ProteinReference	BLNK_HUMAN	uniprot:Q8WV28	hgnc.symbol:BLNK;ncbigene:29760
RAC2	ProteinReference	RAC2_HUMAN	uniprot:P15153	hgnc.symbol:RAC2;ncbigene:5880
RAC1	ProteinReference	RAC1_HUMAN	uniprot:P63000	hgnc.symbol:RAC1;ncbigene:5879
HRAS	ProteinReference	RASH_HUMAN	uniprot:P01112	hgnc.symbol:HRAS;ncbigene:3265
VAV3	ProteinReference	VAV3_HUMAN	uniprot:Q9UKW4	hgnc.symbol:VAV3;ncbigene:10451
MAP2K1	ProteinReference	MP2K1_HUMAN	uniprot:Q02750	hgnc.symbol:MAP2K1;ncbigene:5604
MAP2K2	ProteinReference	MP2K2_HUMAN	uniprot:P36507	hgnc.symbol:MAP2K2;ncbigene:5605
CHUK	ProteinReference	IKKA_HUMAN	uniprot:O15111	hgnc.symbol:CHUK;ncbigene:1147
SYK	ProteinReference	KSYK_HUMAN	uniprot:P43405	hgnc.symbol:SYK;ncbigene:6850
PRKCB	ProteinReference	KPCB_HUMAN	uniprot:P05771	hgnc.symbol:PRKCB;ncbigene:5579
NFKBIL1	ProteinReference	IKBL1_HUMAN	uniprot:Q9UBC1	hgnc.symbol:NFKBIL1;ncbigene:4795
PRKCD	ProteinReference	KPCD_HUMAN	uniprot:Q05655	hgnc.symbol:PRKCD;ncbigene:5580
FOS	ProteinReference	FOS_HUMAN	uniprot:P01100	hgnc.symbol:FOS;ncbigene:2353
VAV1	ProteinReference	VAV_HUMAN	uniprot:P15498	hgnc.symbol:VAV1;ncbigene:7409
VAV2	ProteinReference	VAV2_HUMAN	uniprot:P52735	hgnc.symbol:VAV2;ncbigene:7410
chebi:18348	SmallMoleculeReference	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate	chebi:CHEBI:18348	
chebi:37565	SmallMoleculeReference	GTP(4-)	chebi:CHEBI:37565	
