PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
MAPK12	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK12	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK13	controls-phosphorylation-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___p38_r66m1_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK13	controls-state-change-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___p38_r66m1_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK13	controls-phosphorylation-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___p38_r45m3_r45
MAPK13	controls-state-change-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___p38_r45m3_r45
MAPK13	controls-phosphorylation-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK13	controls-state-change-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK13	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK13	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK14	controls-phosphorylation-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___p38_r66m1_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK14	controls-state-change-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___p38_r66m1_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK14	controls-phosphorylation-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___p38_r45m3_r45
MAPK14	controls-state-change-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___p38_r45m3_r45
MAPK14	controls-phosphorylation-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK14	controls-state-change-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK14	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK14	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___p38_r64m1_r64
MAPK1	controls-phosphorylation-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___ERK_r45m5_r45
MAPK1	controls-state-change-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___ERK_r45m5_r45
MAPK1	controls-phosphorylation-of	ETS1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r43m1_r43;panther:STATE_TRANSITION_LEFT__Ets-RIGHT__Ets-_r43
MAPK1	controls-state-change-of	ETS1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r43m1_r43;panther:STATE_TRANSITION_LEFT__Ets-RIGHT__Ets-_r43
MAPK1	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___ERK_r63m5_r63
MAPK1	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___ERK_r63m5_r63
MAPK1	controls-phosphorylation-of	MAPKAPK2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK1	controls-state-change-of	MAPKAPK2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK1	controls-phosphorylation-of	MAPKAPK3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK1	controls-state-change-of	MAPKAPK3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK1	controls-phosphorylation-of	RPS6KA1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-state-change-of	RPS6KA1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-phosphorylation-of	RPS6KA2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-state-change-of	RPS6KA2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-phosphorylation-of	RPS6KA3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-state-change-of	RPS6KA3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-phosphorylation-of	RPS6KA6	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-state-change-of	RPS6KA6	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK1	controls-phosphorylation-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK1	controls-state-change-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK1	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK1	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK3	controls-phosphorylation-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___ERK_r45m5_r45
MAPK3	controls-state-change-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___ERK_r45m5_r45
MAPK3	controls-phosphorylation-of	ETS1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r43m1_r43;panther:STATE_TRANSITION_LEFT__Ets-RIGHT__Ets-_r43
MAPK3	controls-state-change-of	ETS1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r43m1_r43;panther:STATE_TRANSITION_LEFT__Ets-RIGHT__Ets-_r43
MAPK3	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___ERK_r63m5_r63
MAPK3	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___ERK_r63m5_r63
MAPK3	controls-phosphorylation-of	MAPKAPK2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK3	controls-state-change-of	MAPKAPK2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK3	controls-phosphorylation-of	MAPKAPK3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK3	controls-state-change-of	MAPKAPK3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r30m1_r30;panther:STATE_TRANSITION_LEFT__MAPKAP-RIGHT__MAPKAP-_r30
MAPK3	controls-phosphorylation-of	RPS6KA1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-state-change-of	RPS6KA1	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-phosphorylation-of	RPS6KA2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-state-change-of	RPS6KA2	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-phosphorylation-of	RPS6KA3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-state-change-of	RPS6KA3	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-phosphorylation-of	RPS6KA6	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-state-change-of	RPS6KA6	PANTHER		Ras Pathway	panther:_CATALYSIS___ERK_r25m1_r25;panther:STATE_TRANSITION_LEFT__p90RSK-RIGHT__p90RSK-_r25
MAPK3	controls-phosphorylation-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK3	controls-state-change-of	STAT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK3	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK3	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64;panther:_CATALYSIS___ERK_r64m3_r64
MAPK8	controls-phosphorylation-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r66m3_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK8	controls-state-change-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r66m3_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK8	controls-phosphorylation-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___JNK_r45m1_r45
MAPK8	controls-state-change-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___JNK_r45m1_r45
MAPK8	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___JNK_r63m1_r63
MAPK8	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___JNK_r63m1_r63
MAPK8	controls-phosphorylation-of	STAT1	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK8	controls-state-change-of	STAT1	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK8	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK8	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK9	controls-phosphorylation-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r66m3_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK9	controls-state-change-of	ATF2	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r66m3_r66;panther:STATE_TRANSITION_LEFT__ATF2-RIGHT__ATF2-_r66
MAPK9	controls-phosphorylation-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___JNK_r45m1_r45
MAPK9	controls-state-change-of	ELK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Elk_1-RIGHT__Elk_1-_r45;panther:_CATALYSIS___JNK_r45m1_r45
MAPK9	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___JNK_r63m1_r63
MAPK9	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___JNK_r63m1_r63
MAPK9	controls-phosphorylation-of	STAT1	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK9	controls-state-change-of	STAT1	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK9	controls-phosphorylation-of	STAT3	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPK9	controls-state-change-of	STAT3	PANTHER		Ras Pathway	panther:_CATALYSIS___JNK_r64m5_r64;panther:STATE_TRANSITION_LEFT__Stat_1_3-RIGHT__Stat_1_3-_r64
MAPKAPK2	controls-phosphorylation-of	SRF	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62;panther:_CATALYSIS___MAPKAP_r62m1_r62
MAPKAPK2	controls-state-change-of	SRF	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62;panther:_CATALYSIS___MAPKAP_r62m1_r62
MAPKAPK3	controls-phosphorylation-of	SRF	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62;panther:_CATALYSIS___MAPKAP_r62m1_r62
MAPKAPK3	controls-state-change-of	SRF	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62;panther:_CATALYSIS___MAPKAP_r62m1_r62
NRAS	controls-state-change-of	ARAF	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r3m1_r3;panther:STATE_TRANSITION_LEFT__Raf-RIGHT__Raf-_r3
NRAS	controls-state-change-of	BRAF	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r3m1_r3;panther:STATE_TRANSITION_LEFT__Raf-RIGHT__Raf-_r3
NRAS	controls-state-change-of	MAP3K1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13;panther:_UNKNOWN_CATALYSIS___Ras_r13m3_r13
NRAS	controls-state-change-of	MAP3K4	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13;panther:_UNKNOWN_CATALYSIS___Ras_r13m3_r13
NRAS	controls-state-change-of	MAP3K7CL	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r23;panther:_UNKNOWN_CATALYSIS___Ras_r23m1_r23
NRAS	controls-state-change-of	PIK3C3	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r32m1_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32_52e54e20d5ade18f4db59f7c1e65112c
NRAS	controls-state-change-of	PIK3CA	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r32m1_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32_52e54e20d5ade18f4db59f7c1e65112c
NRAS	controls-state-change-of	PIK3CB	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r32m1_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32_52e54e20d5ade18f4db59f7c1e65112c
NRAS	controls-state-change-of	PIK3CD	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r32m1_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32_52e54e20d5ade18f4db59f7c1e65112c
NRAS	controls-state-change-of	PIK3CG	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r32m1_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32_52e54e20d5ade18f4db59f7c1e65112c
NRAS	controls-state-change-of	RAF1	PANTHER		Ras Pathway	panther:_CATALYSIS___Ras_r3m1_r3;panther:STATE_TRANSITION_LEFT__Raf-RIGHT__Raf-_r3
NRAS	controls-state-change-of	RALGDS	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__RalGDS-RIGHT__RalGDS-_r4;panther:_CATALYSIS___Ras_r4m1_r4
NRAS	controls-state-change-of	RGL1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__RalGDS-RIGHT__RalGDS-_r4;panther:_CATALYSIS___Ras_r4m1_r4
NRAS	controls-state-change-of	RGL2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__RalGDS-RIGHT__RalGDS-_r4;panther:_CATALYSIS___Ras_r4m1_r4
NRAS	controls-state-change-of	TIAM1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Tiam1-RIGHT__Tiam1-_r5;panther:_CATALYSIS___Ras_r5m1_r5
PAK1	controls-phosphorylation-of	MAPK10	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK1	controls-state-change-of	MAPK10	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK1	controls-phosphorylation-of	MAPK8	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK1	controls-state-change-of	MAPK8	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK1	controls-phosphorylation-of	MAPK9	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK1	controls-state-change-of	MAPK9	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK2	controls-phosphorylation-of	MAPK10	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK2	controls-state-change-of	MAPK10	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK2	controls-phosphorylation-of	MAPK8	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK2	controls-state-change-of	MAPK8	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK2	controls-phosphorylation-of	MAPK9	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK2	controls-state-change-of	MAPK9	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK3	controls-phosphorylation-of	MAPK10	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK3	controls-state-change-of	MAPK10	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK3	controls-phosphorylation-of	MAPK8	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK3	controls-state-change-of	MAPK8	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK3	controls-phosphorylation-of	MAPK9	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PAK3	controls-state-change-of	MAPK9	PANTHER		Ras Pathway	panther:_CATALYSIS___PAK_r20m1_r20;panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r20
PDPK1	controls-phosphorylation-of	AKT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AKT-RIGHT__AKT-_r34;panther:_CATALYSIS___PDK_r34m1_r34
PDPK1	controls-state-change-of	AKT1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AKT-RIGHT__AKT-_r34;panther:_CATALYSIS___PDK_r34m1_r34
PDPK1	controls-phosphorylation-of	AKT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AKT-RIGHT__AKT-_r34;panther:_CATALYSIS___PDK_r34m1_r34
PDPK1	controls-state-change-of	AKT3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AKT-RIGHT__AKT-_r34;panther:_CATALYSIS___PDK_r34m1_r34
PIK3C3	controls-state-change-of	PDPK1	PANTHER		Ras Pathway	panther:_MODULATION___Pip3_r33m1_r33;panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56;panther:STATE_TRANSITION_LEFT__PDK-RIGHT__PDK-_r33;panther:_Pip3_s107_a122_
PIK3C3	controls-production-of	chebi:16618	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
PIK3CA	controls-state-change-of	PDPK1	PANTHER		Ras Pathway	panther:_MODULATION___Pip3_r33m1_r33;panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56;panther:STATE_TRANSITION_LEFT__PDK-RIGHT__PDK-_r33;panther:_Pip3_s107_a122_
PIK3CA	controls-production-of	chebi:16618	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
PIK3CB	controls-state-change-of	PDPK1	PANTHER		Ras Pathway	panther:_MODULATION___Pip3_r33m1_r33;panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56;panther:STATE_TRANSITION_LEFT__PDK-RIGHT__PDK-_r33;panther:_Pip3_s107_a122_
PIK3CB	controls-production-of	chebi:16618	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
PIK3CD	controls-state-change-of	PDPK1	PANTHER		Ras Pathway	panther:_MODULATION___Pip3_r33m1_r33;panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56;panther:STATE_TRANSITION_LEFT__PDK-RIGHT__PDK-_r33;panther:_Pip3_s107_a122_
PIK3CD	controls-production-of	chebi:16618	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
PIK3CG	controls-state-change-of	PDPK1	PANTHER		Ras Pathway	panther:_MODULATION___Pip3_r33m1_r33;panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56;panther:STATE_TRANSITION_LEFT__PDK-RIGHT__PDK-_r33;panther:_Pip3_s107_a122_
PIK3CG	controls-production-of	chebi:16618	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
