PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
LCK	controls-state-change-of	CD247	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-RIGHT__Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-_ADP-_r99;panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96;panther:_CATALYSIS___Lck_r99m1_r99
LCK	controls-phosphorylation-of	CD28	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r88m1_r88;panther:STATE_TRANSITION_LEFT__ATP-_Complex__CD28_B7_-RIGHT__ADP-_Complex__CD28_B7_-_r88
LCK	controls-state-change-of	CD28	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r88m1_r88;panther:STATE_TRANSITION_LEFT__ATP-_Complex__CD28_B7_-RIGHT__ADP-_Complex__CD28_B7_-_r88
LCK	controls-phosphorylation-of	CD3D	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96
LCK	controls-state-change-of	CD3D	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-RIGHT__Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-_ADP-_r99;panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96;panther:_CATALYSIS___Lck_r99m1_r99
LCK	controls-phosphorylation-of	CD3E	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96
LCK	controls-state-change-of	CD3E	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-RIGHT__Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-_ADP-_r99;panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96;panther:_CATALYSIS___Lck_r99m1_r99
LCK	controls-phosphorylation-of	CD3G	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96
LCK	controls-state-change-of	CD3G	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-RIGHT__Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-_ADP-_r99;panther:_CATALYSIS___Lck_r96m1_r96;panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_MHC_antigen__CD3_gamma_TCR_alpha__CD3_eta_CD3_delta__TCR_zeta_-RIGHT__Complex__TCR_Beta_MHC_antigen__TCR_alpha_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_-_ADP-_r96;panther:_CATALYSIS___Lck_r99m1_r99
LCK	controls-state-change-of	CD80	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r88m1_r88;panther:STATE_TRANSITION_LEFT__ATP-_Complex__CD28_B7_-RIGHT__ADP-_Complex__CD28_B7_-_r88
LCK	controls-state-change-of	CD86	PANTHER		T cell activation	panther:_CATALYSIS___Lck_r88m1_r88;panther:STATE_TRANSITION_LEFT__ATP-_Complex__CD28_B7_-RIGHT__ADP-_Complex__CD28_B7_-_r88
LCK	controls-phosphorylation-of	ZAP70	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-RIGHT__Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-_ADP-_r99;panther:_CATALYSIS___Lck_r99m1_r99
LCK	controls-state-change-of	ZAP70	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__ATP-_Complex__TCR_Beta_CD3_gamma__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-RIGHT__Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha_-_ADP-_r99;panther:_CATALYSIS___Lck_r99m1_r99
LCP2	controls-state-change-of	CDC42	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__GTP-_Complex__cdc42_GDP_-RIGHT__GDP-_Complex__cdc42_GTP_-_r37;panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r37m1_r37
LCP2	controls-state-change-of	HRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
LCP2	in-complex-with	NCK1	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	in-complex-with	NCK2	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	controls-state-change-of	NRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
LCP2	in-complex-with	PAK1	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	in-complex-with	PAK2	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	in-complex-with	PAK3	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	in-complex-with	PLCG1	PANTHER		T cell activation	panther:_Complex__LAT_PLC_gamma__Gads_SLP_76__s461_a717_;panther:_Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__s442_a682_;panther:_Complex__LAT_PLC_gamma__Gads_SLP_76__s464_a720_
LCP2	controls-state-change-of	RAC1	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r36m1_r36;panther:STATE_TRANSITION_LEFT__GTP-_Complex__rac_GDP_-RIGHT__GDP-_Complex__rac_GTP_-_r36
LCP2	in-complex-with	SOS1	PANTHER		T cell activation	panther:_Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__s442_a682_
LCP2	in-complex-with	SOS2	PANTHER		T cell activation	panther:_Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__s442_a682_
LCP2	in-complex-with	VAV1	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	in-complex-with	VAV2	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
LCP2	in-complex-with	VAV3	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
MAP2K1	controls-phosphorylation-of	MAPK1	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K1	controls-state-change-of	MAPK1	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K1	controls-phosphorylation-of	MAPK3	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K1	controls-state-change-of	MAPK3	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K1	in-complex-with	NRAS	PANTHER		T cell activation	panther:_Complex__Ras_GTP__Raf_MEK__s449_a691_
MAP2K1	in-complex-with	RAF1	PANTHER		T cell activation	panther:_Complex__Ras_GTP__Raf_MEK__s449_a691_
MAP2K2	controls-phosphorylation-of	MAPK1	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K2	controls-state-change-of	MAPK1	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K2	controls-phosphorylation-of	MAPK3	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K2	controls-state-change-of	MAPK3	PANTHER		T cell activation	panther:_CATALYSIS___MEK_r28m1_r28;panther:STATE_TRANSITION_LEFT__ERK-RIGHT__ERK-_r28
MAP2K2	in-complex-with	NRAS	PANTHER		T cell activation	panther:_Complex__Ras_GTP__Raf_MEK__s449_a691_
MAP2K2	in-complex-with	RAF1	PANTHER		T cell activation	panther:_Complex__Ras_GTP__Raf_MEK__s449_a691_
MAP3K1	controls-phosphorylation-of	MAPK8	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r54;panther:_MODULATION___MEKK_r54m1_r54;panther:_MODULATION___MEKK_r54m3_r54
MAP3K1	controls-state-change-of	MAPK8	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r54;panther:_MODULATION___MEKK_r54m1_r54;panther:_MODULATION___MEKK_r54m3_r54
MAP3K1	controls-phosphorylation-of	MAPK9	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r54;panther:_MODULATION___MEKK_r54m1_r54;panther:_MODULATION___MEKK_r54m3_r54
MAP3K1	controls-state-change-of	MAPK9	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Jnk-RIGHT__Jnk-_r54;panther:_MODULATION___MEKK_r54m1_r54;panther:_MODULATION___MEKK_r54m3_r54
MAPK1	controls-state-change-of	FOS	PANTHER		T cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__jun-_fos-RIGHT__Complex__jun_fos_-_r53;panther:_CATALYSIS___ERK_r53m1_r53
MAPK1	controls-state-change-of	JUN	PANTHER		T cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__jun-_fos-RIGHT__Complex__jun_fos_-_r53;panther:_CATALYSIS___ERK_r53m1_r53
MAPK3	controls-state-change-of	FOS	PANTHER		T cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__jun-_fos-RIGHT__Complex__jun_fos_-_r53;panther:_CATALYSIS___ERK_r53m1_r53
MAPK3	controls-state-change-of	JUN	PANTHER		T cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__jun-_fos-RIGHT__Complex__jun_fos_-_r53;panther:_CATALYSIS___ERK_r53m1_r53
MAPK8	controls-phosphorylation-of	JUN	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r52;panther:_CATALYSIS___Jnk_r52m1_r52
MAPK8	controls-state-change-of	JUN	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r52;panther:_CATALYSIS___Jnk_r52m1_r52
MAPK9	controls-phosphorylation-of	JUN	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r52;panther:_CATALYSIS___Jnk_r52m1_r52
MAPK9	controls-state-change-of	JUN	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__jun-_ATP-RIGHT__ADP-_jun-_r52;panther:_CATALYSIS___Jnk_r52m1_r52
NCK1	controls-state-change-of	CDC42	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__GTP-_Complex__cdc42_GDP_-RIGHT__GDP-_Complex__cdc42_GTP_-_r37;panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r37m1_r37
NCK1	in-complex-with	PAK1	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK1	in-complex-with	PAK2	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK1	in-complex-with	PAK3	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK1	controls-state-change-of	RAC1	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r36m1_r36;panther:STATE_TRANSITION_LEFT__GTP-_Complex__rac_GDP_-RIGHT__GDP-_Complex__rac_GTP_-_r36
NCK1	in-complex-with	VAV1	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK1	in-complex-with	VAV2	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK1	in-complex-with	VAV3	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK2	controls-state-change-of	CDC42	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__GTP-_Complex__cdc42_GDP_-RIGHT__GDP-_Complex__cdc42_GTP_-_r37;panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r37m1_r37
NCK2	in-complex-with	PAK1	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK2	in-complex-with	PAK2	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK2	in-complex-with	PAK3	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK2	controls-state-change-of	RAC1	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r36m1_r36;panther:STATE_TRANSITION_LEFT__GTP-_Complex__rac_GDP_-RIGHT__GDP-_Complex__rac_GTP_-_r36
NCK2	in-complex-with	VAV1	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK2	in-complex-with	VAV2	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NCK2	in-complex-with	VAV3	PANTHER		T cell activation	panther:_Complex__LAT_Gads__SLP_76_vav__nck__s477_a764_;panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
NRAS	in-complex-with	RAF1	PANTHER		T cell activation	panther:_Complex__Ras_GTP__Raf_MEK__s449_a691_;panther:_Complex__Ras_GTP__Raf__s490_a693_
PAK1	in-complex-with	RAC1	PANTHER		T cell activation	panther:_Complex__rac_GTP__Pak__s270_a454_
PAK1	in-complex-with	VAV1	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK1	in-complex-with	VAV2	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK1	in-complex-with	VAV3	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK2	in-complex-with	RAC1	PANTHER		T cell activation	panther:_Complex__rac_GTP__Pak__s270_a454_
PAK2	in-complex-with	VAV1	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK2	in-complex-with	VAV2	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK2	in-complex-with	VAV3	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK3	in-complex-with	RAC1	PANTHER		T cell activation	panther:_Complex__rac_GTP__Pak__s270_a454_
PAK3	in-complex-with	VAV1	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK3	in-complex-with	VAV2	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PAK3	in-complex-with	VAV3	PANTHER		T cell activation	panther:_Complex__LAT_Pak__Gads_SLP_76__WASP_vav__nck__s471_a743_
PIK3C3	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3C3	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3C3	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3C3	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CA	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3CA	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3CA	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
