PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
PIK3CG	controls-state-change-of	ARHGAP8	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3CG	controls-state-change-of	PRR5	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3CG	controls-state-change-of	RAC1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3CG	controls-state-change-of	RAC2	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3CG	controls-state-change-of	RAC3	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3CG	controls-production-of	chebi:16618	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67
PIK3R1	controls-state-change-of	AKT1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PIP3_r69m1_r69;panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:STATE_TRANSITION_LEFT__Akt_PKB-RIGHT__Akt_PKB-_r69
PIK3R1	controls-state-change-of	ARHGAP1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R1	controls-state-change-of	ARHGAP8	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R1	controls-state-change-of	PRR5	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R1	controls-state-change-of	RAC1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R1	controls-state-change-of	RAC2	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R1	controls-state-change-of	RAC3	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R1	controls-production-of	chebi:16618	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67
PIK3R2	controls-state-change-of	AKT1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PIP3_r69m1_r69;panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:STATE_TRANSITION_LEFT__Akt_PKB-RIGHT__Akt_PKB-_r69
PIK3R2	controls-state-change-of	ARHGAP1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R2	controls-state-change-of	ARHGAP8	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R2	controls-state-change-of	PRR5	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R2	controls-state-change-of	RAC1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R2	controls-state-change-of	RAC2	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R2	controls-state-change-of	RAC3	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R2	controls-production-of	chebi:16618	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67
PIK3R3	controls-state-change-of	AKT1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PIP3_r69m1_r69;panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:STATE_TRANSITION_LEFT__Akt_PKB-RIGHT__Akt_PKB-_r69
PIK3R3	controls-state-change-of	ARHGAP1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R3	controls-state-change-of	ARHGAP8	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R3	controls-state-change-of	PRR5	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R3	controls-state-change-of	RAC1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R3	controls-state-change-of	RAC2	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R3	controls-state-change-of	RAC3	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:_PIP3_s27_a27_;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67;panther:_CATALYSIS___PIP3_r68m1_r68;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r68
PIK3R3	controls-production-of	chebi:16618	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___PI3K_r67m1_r67;panther:STATE_TRANSITION_LEFT__PIP2-RIGHT__PIP3-_r67
PLCG1	controls-state-change-of	PRKCA	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCB	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCD	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCE	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCG	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCH	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCI	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCQ	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKCZ	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKD1	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKD2	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-state-change-of	PRKD3	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-production-of	chebi:16595	PANTHER		VEGF signaling pathway	panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG1	controls-production-of	chebi:18035	PANTHER		VEGF signaling pathway	panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCA	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCB	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCD	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCE	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCG	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCH	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCI	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCQ	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKCZ	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKD1	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKD2	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-state-change-of	PRKD3	PANTHER		VEGF signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__PKC-_Ca2_PLUS_-RIGHT__PKC_Ca2_PLUS_-_re30;panther:_CATALYSIS___DAG_re30m1_re30;panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_DAG_s28_a28_;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-production-of	chebi:16595	PANTHER		VEGF signaling pathway	panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PLCG2	controls-production-of	chebi:18035	PANTHER		VEGF signaling pathway	panther:DISSOCIATION_LEFT__PIP2-RIGHT__IP3-_DAG-_r55;panther:_CATALYSIS___PLC_gamma_r55m1_r55
PRKCA	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCA	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCB	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCB	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCD	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCD	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCE	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCE	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCG	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCG	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCH	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCH	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCI	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCI	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCQ	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCQ	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCZ	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKCZ	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKD1	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKD1	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKD2	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKD2	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKD3	controls-state-change-of	SPHK1	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PRKD3	controls-state-change-of	SPHK2	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__SPK-RIGHT__SPK-_r45;panther:_CATALYSIS___PKC_Ca2_PLUS__r45m1_r45
PTK2	controls-state-change-of	LPXN	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___FAK_r61m1_r61;panther:STATE_TRANSITION_LEFT__Paxillin-RIGHT__Paxillin-_r61
PTK2	controls-state-change-of	PXN	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___FAK_r61m1_r61;panther:STATE_TRANSITION_LEFT__Paxillin-RIGHT__Paxillin-_r61
PTK2	controls-state-change-of	TGFB1I1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___FAK_r61m1_r61;panther:STATE_TRANSITION_LEFT__Paxillin-RIGHT__Paxillin-_r61
RAF1	controls-state-change-of	MAP2K1	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___Raf_r48m1_r48;panther:STATE_TRANSITION_LEFT__MEK-RIGHT__MEK-_r48
RAF1	controls-state-change-of	MAP2K2	PANTHER		VEGF signaling pathway	panther:_CATALYSIS___Raf_r48m1_r48;panther:STATE_TRANSITION_LEFT__MEK-RIGHT__MEK-_r48
SPHK1	controls-state-change-of	HRAS	PANTHER		VEGF signaling pathway	panther:STATE_TRANSITION_LEFT__Ras-RIGHT__Ras-_r46;panther:_CATALYSIS___SPK_r46m1_r46
